"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0134",0.00484495371558067,0.0440180280784138,0.0350213530315955,0.119340787025651,0.0477403775372376,0.0325063989068198,0.220939513242729,0.0145432406783675,0.481045347783606
"Bulk_0135",0.0687964636067157,0.0782090642311546,0.0266924246589965,0.015674921646257,0.04788287709522,0.00589018376864283,0.22971490302631,0.0612171369670694,0.465922024999634
"Bulk_0136",0.0545442685326857,0.0119365853803842,0.12710663373638,0.0125226302655339,0.0966856277575073,0.0319300674114452,0.219714270751403,0.174796530419811,0.27076338574485
"Bulk_0137",0.00337482533531227,0.0206807293508106,0.0289858717425253,0.0305837731641844,0.033362727234908,0.0101113487224605,0.22890526680501,0.187658830771839,0.45633662687295
"Bulk_0138",0.0375341657662007,0.0893432021306977,0.013827629410479,0.041900012273745,0.071029699903835,0.0307023201257367,0.212097563035548,0.12261816891154,0.380947238442218
"Bulk_0139",0.070365751805004,0.0392073113478889,0.0612104545668655,0.0233707440816023,0.0342961390353425,0.00577927728660052,0.162034431389982,0.255369461757217,0.348366428729497
"Bulk_0140",0.0200231103316623,0.0256849823994475,0.0204061855028586,0.000334258803821134,0.107402959312131,0.0178743126726789,0.235886565486098,0.315921889854528,0.256465735636774
"Bulk_0141",0.0133862365889545,0.031320269290115,0.0291591944425669,0.090393519683989,0.0392066380003731,0.0352958538801698,0.220645715865287,0.115963736856872,0.424628835391672
"Bulk_0142",0.0978547228276847,0.0445580252714661,0.0131464466343405,0.00980127009460716,1.25800881142116e-19,0.0310861445974645,0.150209445656769,0.293733466774905,0.359610478142763
"Bulk_0143",0.0277221071701793,0.0223460596714572,0.0588037768251065,0.139853083496786,6.84119529769925e-10,0.00378142919833043,0.194724682414547,0.0492371222840858,0.503531738255388
"Bulk_0144",0,0.028351106157169,0.0354095294707843,0.0397904828659959,0.0295185078620719,0.0109692592124521,0.290290508757318,0.0509433778297682,0.51472722784444
"Bulk_0145",0.0999642316877917,0.0351878654119833,0.0253510020010689,0.0643372924927728,0.0280591299165594,0.0057256811124603,0.239937191476175,0.0735489064964454,0.427888699404743
"Bulk_0146",0,0.0641260356265411,0.00923593304971274,0.028816328004667,0.0924974859399063,0.015177392790454,0.28053630217739,0.00519516920675565,0.504415353204573
"Bulk_0147",0.0151112688125668,0.0318587060427537,0.0732883071593015,0.128520147696072,0.0409831508319296,0.0293115993681846,0.16756401545088,0.192546076213879,0.320816728424433
"Bulk_0148",0.0354581657174507,0.10121459160475,0.035059321989955,4.86025944976372e-08,0.0236217179302303,0.0403657538004986,0.229720237536298,0.230250007907207,0.304310154911016
"Bulk_0149",0.0110323358481482,0.0429656891399196,0.0157382632635741,0.0398550141169616,0.0363453069397983,0.0389332176605254,0.289639930421171,0.059394626897013,0.466095615712889
"Bulk_0150",0.0185575634062162,0.0537295535250461,0.0915104938278753,0.0626799436567268,0.0204707876367419,0.0124848027181043,0.282935581685688,0.0132994996946395,0.444331773848962
"Bulk_0151",0.00373429325944929,0.0317516431233965,0.030571889325413,0.0180042137894889,0.038075057519869,0.0718827502193784,0.261554531653622,0.0365029109866582,0.507922710122725
"Bulk_0152",0.0122188914332269,0.0336299996595727,0.0393598734957124,0.00716900908269825,0.0957894067831476,0.0110771117030238,0.243268591425791,0.099131540082894,0.458355576333933
"Bulk_0153",0.0168980772818863,0.0512381420150313,0.136329009234848,0.110069718415941,0.0353655778511082,0.00663857579031251,0.270102054656847,0.00370879172705236,0.369650053026974
"Bulk_0154",0.058519671173499,0.0484246698116877,0.109632020742193,0.101684199849509,0.0206147321104062,0.00994250977933745,0.16432873426774,0.113354318729108,0.37349914353652
"Bulk_0155",0.036711857842865,0.0459763165803577,0.00563368697524774,0.0524645556958747,0.0700478285377251,0.0130225308091031,0.308182919485371,0.0367457554195325,0.431214548653923
